Date,Tariff action,Chinese tariffs on ROW exports,Chinese tariffs on US exports,US tariffs on Chinese exports,US tariffs on ROW exports,Country,Links,Long_Beach_TEU,CALos_Angeles_TEU,CANY&NJ_TEU,ISM Manufacturing PMI
2025-05-08 00:00:00,"Expected U.S.-UK Economic Prosperity Deal: The White House announces and provides a fact sheet for a future US-UK Economic Prosperity Deal (EPD), which includes the potential for the UK to lower tariffs on US beef, and a US quota of 100,000 vehicles for the UK to export to the US at a tariff rate of 10 percent (and not the 25 percent additional tariff resulting from the Section 232 investigation). 

Note: The formal deal was not yet agreed, legal details were unavailable, and no tariff changes were officially announced.",6.5,147.6,127.2,12.2,United Kingdom,"[General Terms for the United States of America and the United Kingdom of Great Britain and Northern Ireland Economic Prosperity Deal](https://www.whitehouse.gov/briefings-statements/2025/05/general-terms-for-the-united-states-of-america-and-the-united-kingdom-of-great-britain-and-northern-ireland-economic-prosperity-deal/)
[Fact Sheet: U.S.-UK Reach Historic Trade Deal](https://www.whitehouse.gov/fact-sheets/2025/05/fact-sheet-u-s-uk-reach-historic-trade-deal/)",639160,716619,774698,48.5
2025-05-09 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-10 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-11 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-12 00:00:00,"China removes certain retaliatory measures against the US: China announces that it is reducing its retaliatory tariffs announced April 4 (and subsequent amendments of April 9 and 11). This resets the additional retaliatory tariff increase on imports from the US from 125 percent to 10 percent, starting May 14, for 90 days while the countries continue negotiating. China also indicates it will take necessary measures to suspend or cancel the non-tariff countermeasures against the US that were announced in response to the US tariffs of April 2, presumably meaning its new export controls and entity listings announced on April 4 and 9.

This decision comes after a meeting between US and Chinese officials in Geneva that also resulted in a joint statement as also issued by China’s Ministry of Commerce (MOFCOM).
US lowers certain additional tariffs on China from 125 to 10 percent: The White House issues an executive order modifying the tariff levels announced pursuant to the executive order of April 2 (and subsequent amendments of April 8, 9, and 11). This resets the additional tariff increase on imports from China from 125 percent to 10 percent (subject to carve outs for certain products) for 90 days while the countries continue negotiating. The White House also released two and a fact sheet. This decision comes after a meeting between US and Chinese officials in Geneva that also resulted in a joint statement. The executive order also notes changes to the de minimis program impacting imports from China. The announcements do not impact the tariffs imposed on imports from China earlier under Section 301 or the IEEPA actions over fentanyl and border security imposed on February 4 and March 4.",6.5,147.6,127.2,12.2,"China
China","[国务院关税税则委员会关于调整对原产于美国的进口商品加征关税措施的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202505/t20250513_3963684.htm)
[国务院关税税则委员会公布公告调整对原产于美国的进口商品加征关税措施](https://gss.mof.gov.cn/gzdt/zhengcejiedu/202505/t20250513_3963685.htm)
[有记者问：中美日内瓦经贸会谈联合声明中提到中方将暂停或取消自2025年4月2日起针对美国的非关税反制措施，请问在不可靠实体清单方面有什么考虑？](http://exportcontrol.mofcom.gov.cn/article/gndt/202505/1142.html)
[商务部新闻发言人就出口管制管控名单答记者问](http://exportcontrol.mofcom.gov.cn/article/gndt/202505/1141.html)
[中美日内瓦经贸会谈联合声明](https://www.mofcom.gov.cn/xwfb/ldrhd/art/2025/art_8055948aadb5450598bf73d1aae6828e.html)
[MODIFYING RECIPROCAL TARIFF RATES TO REFLECT DISCUSSIONS WITH THE PEOPLE’S REPUBLIC OF CHINA](https://www.whitehouse.gov/presidential-actions/2025/05/modifying-reciprocal-tariff-rates-to-reflect-discussions-with-the-peoples-republic-of-china/)
[U.S. Announces China Trade Deal in Geneva](https://www.whitehouse.gov/articles/2025/05/u-s-announces-china-trade-deal-in-geneva/)
[ART OF THE DEAL: U.S., China Ink Initial Trade Deal](https://www.whitehouse.gov/articles/2025/05/art-of-the-deal-u-s-china-ink-initial-trade-deal/)
[Fact Sheet: President Donald J. Trump Secures a Historic Trade Win for the United States](https://www.whitehouse.gov/fact-sheets/2025/05/fact-sheet-president-donald-j-trump-secures-a-historic-trade-win-for-the-united-states/)
[Joint Statement on U.S.-China Economic and Trade Meeting in Geneva](https://www.whitehouse.gov/briefings-statements/2025/05/joint-statement-on-u-s-china-economic-and-trade-meeting-in-geneva/)",639160,716619,774698,48.5
2025-05-13 00:00:00,"Commercial aircraft, engines, and parts imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on May 1 into whether imports of commercial aircraft, engines, and parts pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.",6.5,147.6,127.2,12.2,World,[Notice of Request for Public Comments on Section 232 National Security Investigation of Imports of Commercial Aircraft and Jet Engines and Parts for Commercial Aircraft and Jet Engines](https://www.federalregister.gov/documents/2025/05/13/2025-08500/notice-of-request-for-public-comments-on-section-232-national-security-investigation-of-imports-of),639160,716619,774698,48.5
2025-05-14 00:00:00,"US reduces to 10 percent from 125 percent the cumulative tariffs under IEEPA imposed on certain imports from China on April 5, 9 and 10; China reduces to 10 percent from 125 percent the cumulative retaliation to the IEEPA tariffs China had imposed on April 10 and 12",6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-15 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-16 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-17 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-18 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-19 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-20 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-21 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-22 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-23 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-24 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-25 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-26 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-27 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-28 00:00:00,"US Court of International Trade ruling: The Court of International Trade finds that Trump's tariffs imposed under the International Emergency Economic Powers Act (IEEPA) on imports from Canada, Mexico, and China (to address fentanyl and border security) and from the world (to address trade deficits) were beyond the authority granted by IEEPA and therefore ordered their removal. However, the decision is appealed, and the US federal appeals court temporarily stayed that order,, leaving the tariffs imposed under IEEPA in place. (Note: The Court of International Trade decision does not impact tariffs imposed under other legal authorities such as Section 301 or Section 232.)

Read more on the courts.",6.5,32.6,51.8,12.2,World,"[United States Court of Appeals for the Federal Circuit](https://www.cafc.uscourts.gov/opinions-orders/25-1812.ORDER.5-29-2025_2522636.pdf)
[Courts will decide if Trump exceeded his emergency trade authorities](https://www.piie.com/blogs/realtime-economics/2025/courts-will-decide-if-trump-exceeded-his-emergency-trade-authorities)",639160,716619,774698,48.5
2025-05-29 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-30 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-05-31 00:00:00,,6.5,32.6,51.8,12.2,,,639160,716619,774698,48.5
2025-06-01 00:00:00,,6.5,32.6,51.8,12.2,,,704403,892340,687671,49
2025-06-02 00:00:00,,6.5,32.6,51.8,12.2,,,704403,892340,687671,49
2025-06-03 00:00:00,"Higher steel and aluminum tariffs announced: The White House issues a proclamation and fact sheet to increase the tariffs on imported steel, aluminum, and derivative products to 50 percent effective June 4, 2025, adjusting the Section 232 tariffs on those metals first imposed in March 2018. Tariffs on steel and aluminum imports from the United Kingdom will remain at 25 percent, with possible changes or quotas starting July 9, 2025, depending on the status of the US-UK Economic Prosperity Deal first announced on May 8.",6.5,32.6,51.8,12.2,World,"[Adjusting Imports of Aluminum and Steel Into the United States](https://www.federalregister.gov/documents/2025/06/09/2025-10524/adjusting-imports-of-aluminum-and-steel-into-the-united-states)
[Fact Sheet: President Donald J. Trump Increases Section 232 Tariffs on Steel and Aluminum](https://www.whitehouse.gov/fact-sheets/2025/06/fact-sheet-president-donald-j-trump-increases-section-232-tariffs-on-steel-and-aluminum/)",704403,892340,687671,49
2025-06-04 00:00:00,"Higher steel and aluminum tariffs go into effect: US tariff increase to 50 percent on imports of steel, aluminum, and derivative products announced on June 3 goes into effect. Exports from the United Kingdom are an exception, with a tariff rate that remains at 25 percent. See also Federal Register notice.",6.5,32.6,54.4,14.1,World,[Adjusting Imports of Aluminum and Steel Into the United States](https://www.federalregister.gov/documents/2025/06/09/2025-10524/adjusting-imports-of-aluminum-and-steel-into-the-united-states),704403,892340,687671,49
2025-06-05 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-06 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-07 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-08 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-09 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-10 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-11 00:00:00,"Trump announces deal with China on Truth Social;  no legal details provided: After two days of talks between US and Chinese negotiators in London, President Trump posts on Truth Social, “OUR DEAL WITH CHINA IS DONE, SUBJECT TO FINAL APPROVAL WITH PRESIDENT XI AND ME.” No details of any legal agreement are provided and it appears there are no changes in tariffs. Trump also states, “FULL MAGNETS, AND ANY NECESSARY RARE EARTHS, WILL BE SUPPLIED, UP FRONT, BY CHINA,” presumably addressing US concerns over Chinese export restrictions on rare earth minerals announced earlier this year.",6.5,32.6,54.4,14.1,China,[Truth Social Post](https://truthsocial.com/@realDonaldTrump/posts/114664632971715644),704403,892340,687671,49
2025-06-12 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-13 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-14 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-15 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-16 00:00:00,"Steel tariffs expanded to appliances and more: The Commerce Department announces it will extend steel tariffs to more “derivative” products, including refrigerators, freezers, washers, dryers, dishwashers, stoves, and more, effective June 23.",6.5,32.6,54.4,14.1,World,[Implementation of Duties on Steel Pursuant to Proclamation 10896 Adjusting Imports of Steel Into the United States](https://www.federalregister.gov/documents/2025/06/16/2025-11067/implementation-of-duties-on-steel-pursuant-to-proclamation-10896-adjusting-imports-of-steel-into-the),704403,892340,687671,49
2025-06-17 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-18 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-19 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-20 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-21 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-22 00:00:00,,6.5,32.6,54.4,14.1,,,704403,892340,687671,49
2025-06-23 00:00:00,US Section 232 tariffs of 50 percent extended to additional derivative products of steel and aluminum,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-24 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-25 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-26 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-27 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-28 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-29 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-06-30 00:00:00,,6.5,32.6,54.6,14.2,,,704403,892340,687671,49
2025-07-01 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-02 00:00:00,"Trump announces tariff agreement with Vietnam on Truth Social: President Trump posts an agreement with Vietnam, including “a 20% Tariff on any and all goods sent into our Territory, and a 40% Tariff on any Transshipping.” Legal details and the timeline for tariff changes under the agreement were not immediately provided.",6.5,32.6,54.6,14.2,Vietnam,[Truth Social Post](https://truthsocial.com/@realDonaldTrump/posts/114784170652465525),944233,1019837,794268,48
2025-07-03 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-04 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-05 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-06 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-07 00:00:00,"Trump delays 90-day deadline, sets new tariff rates for certain countries: With respect to the tariffs announced on April 2, 2025, and 90-day extension for their application on April 9, the White House issued an executive order and fact sheet updating the tariff application deadline to August 1 (from July 9) and declaring new tariff rates for selected countries, including Japan and South Korea.",6.5,32.6,54.6,14.2,World,"[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)
[Modifying Reciprocal Tariff Rates To Reflect Trading Partner Retaliation and Alignment](https://www.federalregister.gov/documents/2025/04/15/2025-06462/modifying-reciprocal-tariff-rates-to-reflect-trading-partner-retaliation-and-alignment)
[EXTENDING THE MODIFICATION OF THE RECIPROCAL TARIFF RATES](https://www.whitehouse.gov/presidential-actions/2025/07/extending-the-modification-of-the-reciprocal-tariff-rates/)
[Fact Sheet: President Donald J. Trump Continues Enforcement of Reciprocal Tariffs and Announces New Tariff Rates](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-president-donald-j-trump-continues-enforcement-of-reciprocal-tariffs-and-announces-new-tariff-rates/)",944233,1019837,794268,48
2025-07-08 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-09 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-10 00:00:00,"Trump announces new tariff rates for additional countries on Truth Social: President Trump posts a series of letters sent to countries updating the tariff rates that will be imposed on their exports to the US starting August 1, per the 90-day extension announcement made July 7. Countries include Algeria, Brunei, Iraq, Libya, Moldova, the Philippines, and Sri Lanka. Brazil also received a letter announcing a  50 percent tariff and indicating “The way that Brazil has treated former President Bolsonaro, a Highly Respected Leader throughout the World during his Term, including by the United States, is an international disgrace.”",6.5,32.6,54.6,14.2,World,"[EXTENDING THE MODIFICATION OF THE RECIPROCAL TARIFF RATES](https://www.whitehouse.gov/presidential-actions/2025/07/extending-the-modification-of-the-reciprocal-tariff-rates/)
[Truth Social Post](https://truthsocial.com/@realDonaldTrump/posts/114825119138468153)",944233,1019837,794268,48
2025-07-11 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-12 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-13 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-14 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-15 00:00:00,"Trump administration launches unfair trade investigation of Brazil: The USTR announces that, at the direction of President Trump, it is investigating unfair trade allegations against Brazil related to digital trade and electronic payment services; unfair, preferential tariffs; anti-corruption interference; intellectual property protection; ethanol market access; and that illegal deforestation regulations are unreasonable or discriminatory and burden or restrict US commerce under Section 301 of the Trade Act of 1974.
Trump announces tariff agreement with Indonesia on Truth Social: President Trump posts an agreement with Indonesia that specifies “a 19% Tariff on all Goods they export to us.” Legal details and the timeline for tariff changes under the agreement were not immediately provided.",6.5,32.6,54.6,14.2,"Brazil
Indonesia","[USTR Announces Initiation of Section 301 Investigation of Brazil’s Unfair Trading Practices](https://ustr.gov/about/policy-offices/press-office/press-releases/2025/july/ustr-announces-initiation-section-301-investigation-brazils-unfair-trading-practices)
[Truth Social post](https://truthsocial.com/@realDonaldTrump/posts/114858589029028619)",944233,1019837,794268,48
2025-07-16 00:00:00,"Polysilicon imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on July 1 into whether imports of polysilicon and its derivatives pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.
Drone imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on July 1 into whether imports of unmanned aircraft systems (UAS) and their parts and components pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.",6.5,32.6,54.6,14.2,"World
World","[Notice of Request for Public Comments on Section 232 National Security Investigation of Imports of Polysilicon and its Derivatives](https://public-inspection.federalregister.gov/2025-13345.pdf)
[Notice of Request for Public Comments on Section 232 National Security Investigation of Imports of Unmanned Aircraft Systems (UAS) and Their Parts and Components](https://public-inspection.federalregister.gov/2025-13365.pdf)",944233,1019837,794268,48
2025-07-17 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-18 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-19 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-20 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-21 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-22 00:00:00,"Trump announces tariff agreements with Japan and Philippines on Truth Social: President Trump posts that he has reached tariff agreements with the Philippines and Japan. The next day, the White House publishes a fact sheet for the US-Japan Strategic Trade and Investment Agreement.


Legal details and the timeline for tariff changes under those agreements were not immediately provided.
More details on Indonesian trade agreement: The White House announces and provides a fact sheetfor a framework for negotiating an agreement on reciprocal trade that will include the US modifying the tariff it announced on April 2, 2025, to 19 percent (previously 32 percent). Among other items, Indonesia “will eliminate approximately 99 percent of tariff barriers” facing US exporters. 

Note: The formal deal was not yet agreed and legal details were unavailable.",6.5,32.6,54.6,14.2,"Japan
Indonesia","[Truth Social Post](https://truthsocial.com/@realDonaldTrump/posts/114858589029028619)
[Truth Social Post Philippines](https://truthsocial.com/@realDonaldTrump/posts/114898069194751986)
[Truth Social Post Japan](https://truthsocial.com/@realDonaldTrump/posts/114899417740854572)
[Fact Sheet: President Donald J. Trump Secures Unprecedented U.S.–Japan Strategic Trade and Investment Agreement](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-president-donald-j-trump-secures-unprecedented-u-s-japan-strategic-trade-and-investment-agreement/)
[JOINT STATEMENT ON FRAMEWORK FOR UNITED STATES-INDONESIA AGREEMENT ON RECIPROCAL TRADE](https://www.whitehouse.gov/briefings-statements/2025/07/joint-statement-on-framework-for-united-states-indonesia-agreement-on-reciprocal-trade/)
[Fact Sheet: The United States and Indonesia Reach Historic Trade Deal](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-the-united-states-and-indonesia-reach-historic-trade-deal/)
[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)",944233,1019837,794268,48
2025-07-23 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-24 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-25 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-26 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-27 00:00:00,"Trump, von der Leyen announce US-EU agreement: President Trump and European Commission president Ursula von der Leyen meet in Scotland and announce a trade agreement that includes a 15 percent baseline US import tariff for EU products, including for autos. The next day, the White House and European Commission each issue their own written summaries of elements of the agreement.

Legal details and the timeline for tariff changes under the agreement were not immediately provided.",6.5,32.6,54.6,14.2,European Union,"[President Trump Announces a Trade Deal With the EU](https://www.c-span.org/event/white-house-event/president-trump-announces-a-trade-deal-with-the-eu/435223)
[Fact Sheet: The United States and European Union Reach Massive Trade Deal](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-the-united-states-and-european-union-reach-massive-trade-deal/)
[EU-US trade deal explained](https://ec.europa.eu/commission/presscorner/detail/en/qanda_25_1930)
[EU-US trade deal explained - energy aspects](https://ec.europa.eu/commission/presscorner/detail/en/qanda_25_1935)",944233,1019837,794268,48
2025-07-28 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-29 00:00:00,,6.5,32.6,54.6,14.2,,,944233,1019837,794268,48
2025-07-30 00:00:00,"Trump announces tariff agreement with South Korea on Truth Social: President Trump posts an agreement with South Korea that specifies a 15 percent tariff on goods exported to the United States. Legal details and the timeline for tariff changes under the agreement were not immediately provided.
Copper tariffs will begin on August 1: The White House issues a proclamation imposing a 50 percent tariff on imports of copper under Section 232 of the Trade Expansion Act of 1962 effective August 1, 2025.
Duty free treatment for de minimis ends for all countries: The White House issues an executive order and fact sheet suspending the de minimis exemption granting zero tariffs to low value shipments from all countries.
Brazil tariffs and a new national emergency: The White House issues an executive order and fact sheet declaring a new national emergency and invoking the International Emergency Economic Powers Act (IEEPA) to impose an additional 40 percent tariff on Brazil starting seven days after the date of this order. The US Department of Treasury also sanctions Brazilian Supreme Federal Court justice Alexandre de Moraes for “politicized prosecutions,” including against former President Jair Bolsonaro.",6.5,32.6,54.6,14.2,"South Korea
World
World
Brazil","[Truth Social Post](https://truthsocial.com/@realDonaldTrump/posts/114944494894008041)
[ADJUSTING IMPORTS OF COPPER INTO THE UNITED STATES](https://www.whitehouse.gov/presidential-actions/2025/07/adjusting-imports-of-copper-into-the-united-states/)
[Adjusting Imports of Copper Into the United States](https://www.federalregister.gov/documents/2025/08/05/2025-14893/adjusting-imports-of-copper-into-the-united-states)
[SUSPENDING DUTY-FREE DE MINIMIS TREATMENT FOR ALL COUNTRIES](https://www.whitehouse.gov/presidential-actions/2025/07/suspending-duty-free-de-minimis-treatment-for-all-countries/)
[Fact Sheet: President Donald J. Trump is Protecting the United States’ National Security and Economy by Suspending the De Minimis Exemption for Commercial Shipments Globally](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-president-donald-j-trump-is-protecting-the-united-states-national-security-and-economy-by-suspending-the-de-minimis-exemption-for-commercial-shipments-globally/)
[Suspending Duty-Free De Minimis Treatment for All Countries](https://www.federalregister.gov/documents/2025/08/05/2025-14897/suspending-duty-free-de-minimis-treatment-for-all-countries)
[Notice of Implementation of the President's Executive Order 14324, Suspending Duty-Free De Minimis Treatment for All Countries](https://www.federalregister.gov/documents/2025/09/02/2025-16802/notice-of-implementation-of-the-presidents-executive-order-14324-suspending-duty-free-de-minimis)
[ADDRESSING THREATS TO THE UNITED STATES BY THE GOVERNMENT OF BRAZIL](https://www.whitehouse.gov/presidential-actions/2025/07/addressing-threats-to-the-us/)
[Fact Sheet: President Donald J. Trump Addresses Threats to the United States from the Government of Brazil](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-president-donald-j-trump-addresses-threats-to-the-united-states-from-the-government-of-brazil/)
[Treasury Sanctions Alexandre de Moraes](https://home.treasury.gov/news/press-releases/sb0211)
[Addressing Threats to the United States by the Government of Brazil](https://www.federalregister.gov/documents/2025/08/05/2025-14896/addressing-threats-to-the-united-states-by-the-government-of-brazil)",944233,1019837,794268,48
2025-07-31 00:00:00,"Tariffs adjusted on nearly all countries: With respect to the “reciprocal” tariffs imposed under the International Emergency Economic Powers Act (IEEPA) announced on April 2, 2025, the 90-day extension for their application on April 9, and the further extension on July 7, the White House issues an executive order and fact sheet further adjusting the rates for countries with which it has and has not concluded a bilateral agreement over the prior month. The tariff modifications go into effect on August 7.
Tariffs on Canada increased to 35 percent for USMCA noncompliant goods: The White House issues an executive order increasing the tariffs on imports from Canada to 35 percent for products that do not comply with the USMCA rules of origin, effective August 1, 2025, under the International Emergency Economic Powers Act (IEEPA).",6.5,32.6,54.6,14.2,"World
Canada","[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)
[Modifying Reciprocal Tariff Rates To Reflect Trading Partner Retaliation and Alignment](https://www.federalregister.gov/documents/2025/04/15/2025-06462/modifying-reciprocal-tariff-rates-to-reflect-trading-partner-retaliation-and-alignment)
[Extending the Modification of the Reciprocal Tariff Rates](https://www.federalregister.gov/documents/2025/07/10/2025-12962/extending-the-modification-of-the-reciprocal-tariff-rates)
[FURTHER MODIFYING THE RECIPROCAL TARIFF RATES](https://www.whitehouse.gov/presidential-actions/2025/07/further-modifying-the-reciprocal-tariff-rates/)
[Fact Sheet: President Donald J. Trump Further Modifies the Reciprocal Tariff Rates](https://www.whitehouse.gov/fact-sheets/2025/07/fact-sheet-president-donald-j-trump-further-modifies-the-reciprocal-tariff-rates/)
[Further Modifying the Reciprocal Tariff Rates](https://www.federalregister.gov/documents/2025/08/06/2025-15010/further-modifying-the-reciprocal-tariff-rates)
[AMENDMENT TO DUTIES TO ADDRESS THE FLOW OF ILLICIT DRUGS ACROSS OUR NORTHERN BORDER](https://www.whitehouse.gov/presidential-actions/2025/07/amendment-to-duties-to-address-the-flow-of-illicit-drugs-across-our-northern-border-9350/)
[Amendment to Duties To Address the Flow of Illicit Drugs Across Our Northern Border](https://www.federalregister.gov/documents/2025/08/06/2025-14999/amendment-to-duties-to-address-the-flow-of-illicit-drugs-across-our-northern-border)",944233,1019837,794268,48
2025-08-01 00:00:00,US Section 232 tariffs of 50 percent imposed on copper products,6.5,32.6,54.9,14.5,,,901845,958355,835845,48.7
2025-08-02 00:00:00,,6.5,32.6,54.9,14.5,,,901845,958355,835845,48.7
2025-08-03 00:00:00,,6.5,32.6,54.9,14.5,,,901845,958355,835845,48.7
2025-08-04 00:00:00,,6.5,32.6,54.9,14.5,,,901845,958355,835845,48.7
2025-08-05 00:00:00,,6.5,32.6,54.9,14.5,,,901845,958355,835845,48.7
2025-08-06 00:00:00,Tariffs on India for buying Russian oil: The White House issues an executive order and fact sheet imposing additional 25 percent tariffs on India for purchasing oil from Russia. The additional tariff starts on August 27. This tariff does not apply to the same products excluded from the April 2 executive order (and amendments).,6.5,32.6,54.9,14.5,India,"[ADDRESSING THREATS TO THE UNITED STATES BY THE GOVERNMENT OF THE RUSSIAN FEDERATION](https://www.federalregister.gov/documents/2025/08/11/2025-15267/addressing-threats-to-the-united-states-by-the-government-of-the-russian-federation)
[Fact Sheet: President Donald J. Trump Addresses Threats to the United States by the Government of the Russian Federation](https://www.whitehouse.gov/fact-sheets/2025/08/fact-sheet-president-donald-j-trump-addresses-threats-to-the-united-states-by-the-government-of-the-russian-federation/)
[Notice of Implementation of Additional Duties on Products of India Pursuant to the President's Executive Order 14329, Addressing Threats to the United States by the Government of the Russian Federation](https://www.federalregister.gov/documents/2025/08/27/2025-16419/notice-of-implementation-of-additional-duties-on-products-of-india-pursuant-to-the-presidents)",901845,958355,835845,48.7
2025-08-07 00:00:00,US adjusts IEEPA tariffs on nearly all countries; US imposes 40 percent tariff on Brazil under IEEPA,6.5,32.6,54.9,17.8,,,901845,958355,835845,48.7
2025-08-08 00:00:00,,6.5,32.6,54.9,17.8,,,901845,958355,835845,48.7
